latitude,longitude,probability,classification,image_date
23.67708333333303,86.66211178774533,0.7741767371756745,Sand Mining Likely,2025-04-26
23.049995492696674,87.9812499999997,0.7750587507970688,Sand Mining Likely,2025-06-07
23.65669744192218,86.58586410858867,0.7739290853418743,Sand Mining Likely,2025-04-26
23.627083333332962,86.9516109630705,0.7750480970693524,Sand Mining Likely,2025-06-07
23.410550348717926,87.42694965128138,0.7769807333097055,Sand Mining Likely,2025-06-07
23.72708333333304,86.1426244787396,0.7748300539104617,Sand Mining Likely,2025-04-26
22.627083333332962,87.86627805750277,0.7748501957917986,Sand Mining Likely,2025-06-07
23.6229166666663,86.98412218057499,0.7761130712369309,Sand Mining Likely,2025-06-07
23.110009084314232,87.99415758235172,0.7754995654488618,Sand Mining Likely,2025-06-07
23.08856327908527,87.9968966124185,0.7747608608536577,Sand Mining Likely,2025-06-07
23.714583333332996,86.35428967680646,0.774808962673972,Sand Mining Likely,2025-04-26
22.584008074847503,87.85484140818082,0.7744997190928162,Sand Mining Likely,2025-06-07
23.49942887465885,87.2630711253406,0.7779837086619475,Sand Mining Likely,2025-06-07
23.71481595456009,86.20601737877247,0.774788549378618,Sand Mining Likely,2025-04-26
23.689583333332905,86.72000247385633,0.7719174713869574,Sand Mining Likely,2025-04-26
23.614583333333087,87.0423931825615,0.7750480970693704,Sand Mining Likely,2025-06-07
23.1532234034934,88.00094326317269,0.774943830033987,Sand Mining Likely,2025-06-07
23.230044675648983,87.65328865768356,0.7778905764504712,Sand Mining Likely,2025-06-07
23.19567300717532,87.89599365949066,0.7754419179623324,Sand Mining Likely,2025-06-07
23.414583333333155,87.37621140432522,0.7791073046509095,Sand Mining Likely,2025-06-07
23.705542204113204,86.3729166666663,0.7747448046696399,Sand Mining Likely,2025-04-26
23.67708333333303,86.67292350585514,0.7741191699246046,Sand Mining Likely,2025-04-26
23.711444692827943,86.34477802616126,0.7748270892970003,Sand Mining Likely,2025-04-26
23.178550068484565,87.93394993151479,0.7751402497178894,Sand Mining Likely,2025-06-07
23.41097127875651,87.41930461208982,0.7765927491689335,Sand Mining Likely,2025-06-07
23.67708333333303,86.75987362978422,0.7749558656529518,Sand Mining Likely,2025-04-26
23.683042320672428,86.74612434599351,0.7754802232366856,Sand Mining Likely,2025-04-26
22.919061120568973,87.92322778723549,0.7747382898907655,Sand Mining Likely,2025-06-07
22.797601050091743,87.91906561657417,0.7747169862895007,Sand Mining Likely,2025-06-07
22.777496707874604,87.92708333333286,0.7746281895083661,Sand Mining Likely,2025-06-07
22.477729605896766,87.89374999999967,0.7752899712227851,Sand Mining Likely,2025-06-07
23.06268522699993,87.98541666666631,0.7851573726259008,Sand Mining Likely,2025-06-07
23.37275027656532,87.4730830567673,0.7800664693279545,Sand Mining Likely,2025-06-07
23.23124999999959,87.64658010730344,0.7786088039759439,Sand Mining Likely,2025-06-07
23.416076121588098,87.37142387841126,0.7778729740774792,Sand Mining Likely,2025-06-07
23.714583333332996,86.36510139491627,0.77480218853657,Sand Mining Likely,2025-04-26
23.011774163437018,87.96041666666639,0.7749697176718973,Sand Mining Likely,2025-06-07
22.9538074141513,87.94374999999968,0.774879674389369,Sand Mining Likely,2025-06-07
23.689583333332905,86.73081419196613,0.7751062838434176,Sand Mining Likely,2025-04-26
23.236956007232656,87.79221065943318,0.7750480972622938,Sand Mining Likely,2025-06-07
23.707622173232085,86.34095550656541,0.7748004308813875,Sand Mining Likely,2025-04-26
23.322235664374723,87.53609766895788,0.7797683568935082,Sand Mining Likely,2025-06-07
23.695663696713524,86.37516963661918,0.7748165482882271,Sand Mining Likely,2025-04-26
23.501977221056062,87.26052277894333,0.7898219968129587,Sand Mining Likely,2025-06-07
22.79018644217777,87.9229166666662,0.7746814243100404,Sand Mining Likely,2025-06-07
22.866400911171986,87.89374999999967,0.7749272571840692,Sand Mining Likely,2025-06-07
22.535416666666436,87.87289379519439,0.7741954130378671,Sand Mining Likely,2025-06-07
23.358841940954303,87.47865805904502,0.7799321034455274,Sand Mining Likely,2025-06-07
22.60208333333304,87.83757762145845,0.7746329147301066,Sand Mining Likely,2025-06-07
23.182372588080387,87.93012741191889,0.77520198166794,Sand Mining Likely,2025-06-07
23.414583333333155,87.38702312243502,0.7783072268845139,Sand Mining Likely,2025-06-07
23.711789298679733,86.2173773679863,0.7747604550769889,Sand Mining Likely,2025-04-26
23.266704737015324,87.59162859631734,0.7795145387764194,Sand Mining Likely,2025-06-07
23.476413379458084,87.2985866205412,0.7804143860605458,Sand Mining Likely,2025-06-07
22.692382522475437,87.89095081085719,0.7747066294650224,Sand Mining Likely,2025-06-07
23.485810901331593,87.28085576533432,0.7739167797651727,Sand Mining Likely,2025-06-07
23.71041666666639,86.22401661726343,0.7747736251934989,Sand Mining Likely,2025-04-26
23.71874999999966,86.292642958309,0.7746006196217704,Sand Mining Likely,2025-04-26
23.66874999999959,86.60249521179136,0.7748855266330507,Sand Mining Likely,2025-04-26
22.893739010957315,87.91040567762377,0.7750405363040525,Sand Mining Likely,2025-06-07
23.055401351751573,87.9812499999997,0.7750576021149458,Sand Mining Likely,2025-06-07
23.210416666666276,87.8514938723479,0.7750480970693524,Sand Mining Likely,2025-06-07
23.6354166666664,86.51704278818062,0.7748756244655586,Sand Mining Likely,2025-04-26
23.56458333333302,87.17420968719325,0.7750480970693524,Sand Mining Likely,2025-06-07
23.505799740651884,87.25670025934743,0.7750519606980915,Sand Mining Likely,2025-06-07
23.353745248159807,87.48375475183947,0.7792496760609505,Sand Mining Likely,2025-06-07
22.446867409876972,87.88124999999957,0.7750480970693524,Sand Mining Likely,2025-06-07
22.849411872939957,87.9005881270593,0.7748865710031412,Sand Mining Likely,2025-06-07
23.698334392040003,86.3729166666663,0.7748009618744588,Sand Mining Likely,2025-04-26
23.64775489131941,86.88974510867993,0.7753200753227463,Sand Mining Likely,2025-06-07
23.468768340266397,87.30623165973294,0.7824796165318983,Sand Mining Likely,2025-06-07
23.48708507453021,87.2795815921357,0.7740058698894473,Sand Mining Likely,2025-06-07
23.17424923940551,87.94658409392719,0.7751002208964092,Sand Mining Likely,2025-06-07
22.98279078879417,87.95208333333295,0.7748226867254263,Sand Mining Likely,2025-06-07
22.75067178089044,87.92150511422382,0.774693106310411,Sand Mining Likely,2025-06-07
22.51587587846077,87.89374999999967,0.7750480970693524,Sand Mining Likely,2025-06-07
23.276844337817412,87.58565566218203,0.7804168179598306,Sand Mining Likely,2025-06-07
23.680725496136894,86.38541666666634,0.774743301400062,Sand Mining Likely,2025-04-26
23.66874999999959,86.61330692990117,0.7747186515467162,Sand Mining Likely,2025-04-26
22.782418541282144,87.92591479205048,0.7746316459505376,Sand Mining Likely,2025-06-07
23.714583333332996,86.2077229769236,0.7747832014722646,Sand Mining Likely,2025-04-26
23.639583333333007,86.47371985256625,0.7748306264913859,Sand Mining Likely,2025-04-26
23.6295677640883,86.9454322359109,0.7750480970695914,Sand Mining Likely,2025-06-07
23.24791666666647,87.69028335879304,0.776376820121197,Sand Mining Likely,2025-06-07
23.560416666666356,87.20311699866117,0.7750480970693524,Sand Mining Likely,2025-06-07
23.073380770275573,87.99004743694219,0.7745714417890815,Sand Mining Likely,2025-06-07
22.739204222102874,87.91003755543623,0.7746717821212737,Sand Mining Likely,2025-06-07
23.18874345407343,87.92375654592574,0.7752029572530383,Sand Mining Likely,2025-06-07
22.535911291060167,87.86408870893918,0.7742082148077737,Sand Mining Likely,2025-06-07
23.13289041710263,88.00372375043568,0.7749340368951132,Sand Mining Likely,2025-06-07
23.280666857413234,87.58183314258613,0.7813435110933944,Sand Mining Likely,2025-06-07
22.64179208803902,87.87512542137223,0.7749196773019058,Sand Mining Likely,2025-06-07
23.627083333332962,86.93704321257387,0.775048097069988,Sand Mining Likely,2025-06-07
23.647916666666276,86.56607583554998,0.7747430859548963,Sand Mining Likely,2025-04-26
23.714064306091828,86.27656430609177,0.7747171263318955,Sand Mining Likely,2025-04-26
23.18746928087482,87.92503071912436,0.7752146528783628,Sand Mining Likely,2025-06-07
22.85578273893314,87.89421726106627,0.7748990196017538,Sand Mining Likely,2025-06-07
23.386448627517883,87.44271803914798,0.7759753830598632,Sand Mining Likely,2025-06-07
23.252083333332905,87.74081410648068,0.775053298877312,Sand Mining Likely,2025-06-07
22.526911302498828,87.88558869750057,0.7790951314874117,Sand Mining Likely,2025-06-07
23.656249999999716,86.4301687274268,0.7748086080520366,Sand Mining Likely,2025-04-26
23.685416666666242,86.79786676951875,0.7750480970693524,Sand Mining Likely,2025-06-07
23.234345504727976,87.64065449527114,0.7788046643461289,Sand Mining Likely,2025-06-07
22.73356526685972,87.90624999999972,0.7746050208920439,Sand Mining Likely,2025-06-07
23.24791666666647,87.70109507690285,0.775230673950815,Sand Mining Likely,2025-06-07
22.58883059684472,87.85624999999965,0.7745366002438002,Sand Mining Likely,2025-06-07
23.01357611645532,87.96041666666639,0.7750129364430816,Sand Mining Likely,2025-06-07
23.568749999999795,87.14710432874377,0.7750480970693524,Sand Mining Likely,2025-06-07
23.714940547432747,86.28160721409935,0.7746824987764486,Sand Mining Likely,2025-04-26
23.657890816509166,86.42544251682348,0.7747809530024498,Sand Mining Likely,2025-04-26
22.58528227651366,87.85611560984697,0.7744721056898018,Sand Mining Likely,2025-06-07
22.934351198952353,87.93851786561898,0.7748159306270891,Sand Mining Likely,2025-06-07
22.66068954687068,87.87735621353733,0.7747914387991373,Sand Mining Likely,2025-06-07
22.85196021933723,87.89803978066209,0.7748338948364131,Sand Mining Likely,2025-06-07
23.546121566363095,87.21637843363621,0.7750905920815722,Sand Mining Likely,2025-06-07
22.868202864190287,87.89374999999967,0.774888722084257,Sand Mining Likely,2025-06-07
23.24498707167813,87.68248707167798,0.7767815258900732,Sand Mining Likely,2025-06-07
23.21458333333294,87.83700218502642,0.7750486761228266,Sand Mining Likely,2025-06-07
23.160416666666436,87.98950718619025,0.7768855777438973,Sand Mining Likely,2025-06-07
23.62991646653876,86.90758353346064,0.7750334262639818,Sand Mining Likely,2025-06-07
23.593749999999773,87.07997568801615,0.7750480970693524,Sand Mining Likely,2025-06-07
23.652083333333053,86.44646236776657,0.7747704674166528,Sand Mining Likely,2025-04-26
23.33541666666639,87.49650859341526,0.7796999290807001,Sand Mining Likely,2025-06-07
23.213860134406488,87.84030653225939,0.7750480970693524,Sand Mining Likely,2025-06-07
23.71041666666639,86.32703219200688,0.7747730532354292,Sand Mining Likely,2025-04-26
22.730338794499445,87.90533879449944,0.7746677156249397,Sand Mining Likely,2025-06-07
23.252083333332905,87.60475487200725,0.7775636753386485,Sand Mining Likely,2025-06-07
23.614583333333087,87.03698732350661,0.7750480970694803,Sand Mining Likely,2025-06-07
23.719116783639222,86.1933832163601,0.7747705629913583,Sand Mining Likely,2025-04-26
22.98819664784907,87.95208333333295,0.7749422461501569,Sand Mining Likely,2025-06-07
23.031601978655495,87.96910197865562,0.7750480970693524,Sand Mining Likely,2025-06-07
23.610416666666424,87.05147901082813,0.7750480970693524,Sand Mining Likely,2025-06-07
22.61386844635275,87.8270833333329,0.7750480970693524,Sand Mining Likely,2025-06-07
22.99619405302877,87.954527386362,0.7748505097337569,Sand Mining Likely,2025-06-07
23.61876468623428,86.9895980195674,0.7766097739284932,Sand Mining Likely,2025-06-07
23.24791666666647,87.71190679501265,0.7752068329321556,Sand Mining Likely,2025-06-07
23.568749999999795,87.15791604685357,0.7750480970693524,Sand Mining Likely,2025-06-07
23.61044605535004,87.04788727798287,0.7750480970693524,Sand Mining Likely,2025-06-07
22.47412561934182,87.89374999999967,0.7761078573432922,Sand Mining Likely,2025-06-07
22.9502035081147,87.94374999999968,0.774842961761172,Sand Mining Likely,2025-06-07
22.727790448102223,87.90279044810218,0.7746909356009185,Sand Mining Likely,2025-06-07
23.374024449763947,87.47180888356868,0.780023368394436,Sand Mining Likely,2025-06-07
22.75831682008215,87.92915015341555,0.7747051807453463,Sand Mining Likely,2025-06-07
23.62346344717086,86.99846344717098,0.7759122108437386,Sand Mining Likely,2025-06-07
22.600071488697704,87.84576184463499,0.7745129887741923,Sand Mining Likely,2025-06-07
23.241735145795058,87.77076485420427,0.7750480970693603,Sand Mining Likely,2025-06-07
22.78658253614117,87.9229166666662,0.7746902447208164,Sand Mining Likely,2025-06-07
23.177083333333087,87.94055020199585,0.7751212536396237,Sand Mining Likely,2025-06-07
22.68633417250873,87.89374999999967,0.7747217009602155,Sand Mining Likely,2025-06-07
23.63756150573052,86.89993849426897,0.7754026756731609,Sand Mining Likely,2025-06-07
23.018914031456298,87.96058069812285,0.774792747592001,Sand Mining Likely,2025-06-07
22.607078558108032,87.86041666666642,0.7745854997179805,Sand Mining Likely,2025-06-07
23.588199831025968,87.09930016897333,0.7750480970693524,Sand Mining Likely,2025-06-07
23.158320096287852,87.99584657037818,0.7750837728840413,Sand Mining Likely,2025-06-07
23.252083333332905,87.61556659011706,0.7784561733789263,Sand Mining Likely,2025-06-07
23.26797891021393,87.5903544231187,0.77935489608945,Sand Mining Likely,2025-06-07
23.172098824865913,87.95290117513335,0.7750469029722844,Sand Mining Likely,2025-06-07
23.72708333333304,86.1804654921239,0.7746411616919753,Sand Mining Likely,2025-04-26
23.668222040122682,86.8567779598764,0.7750480970693524,Sand Mining Likely,2025-06-07
23.63837633040237,86.50745700293027,0.7747958097611451,Sand Mining Likely,2025-04-26
23.71874999999966,86.3052566294371,0.7746931960512126,Sand Mining Likely,2025-04-26
23.71041666666639,86.23663028839152,0.7747120887953811,Sand Mining Likely,2025-04-26
23.05947243466453,87.98447243466441,0.7837278317800372,Sand Mining Likely,2025-06-07
22.830133661280797,87.90624999999972,0.774925581780229,Sand Mining Likely,2025-06-07
23.69374999999968,86.37978281654095,0.7748127287836434,Sand Mining Likely,2025-04-26
23.33601439295294,87.49315227371314,0.7798489071039253,Sand Mining Likely,2025-06-07
23.2989298068902,87.55940352644241,0.776658672517873,Sand Mining Likely,2025-06-07
22.53124999999966,87.87837587846103,0.7743677830561179,Sand Mining Likely,2025-06-07
22.60208333333304,87.8411846440624,0.7745898277428184,Sand Mining Likely,2025-06-07
23.543573219965854,87.21892678003346,0.7751215036511169,Sand Mining Likely,2025-06-07
23.442806566810777,87.34052676652185,0.7773514993312177,Sand Mining Likely,2025-06-07
22.670882932459733,87.88754959912619,0.7746256471195477,Sand Mining Likely,2025-06-07
23.38166948895571,87.46416384437701,0.7766899469475949,Sand Mining Likely,2025-06-07
23.165647581247352,87.97185241875198,0.7750480970693524,Sand Mining Likely,2025-06-07
23.642439982874734,86.46589335045788,0.7747424097176705,Sand Mining Likely,2025-04-26
23.23124999999959,87.80246082497833,0.7750552087816269,Sand Mining Likely,2025-06-07
23.68049397427519,86.74867269239074,0.775321137032693,Sand Mining Likely,2025-04-26
23.205070529048747,87.8782628042838,0.7751809041751491,Sand Mining Likely,2025-06-07
23.681249999999636,86.69101909921329,0.7751784269209986,Sand Mining Likely,2025-04-26
23.422916666666424,87.3580397477921,0.7780976954969557,Sand Mining Likely,2025-06-07
23.315864798381703,87.54246853495106,0.7779560199015993,Sand Mining Likely,2025-06-07
23.627083333332962,86.92082563540917,0.7751261356705137,Sand Mining Likely,2025-06-07
22.6306015211721,87.81523181216049,0.7750480970693524,Sand Mining Likely,2025-06-07
23.631249999999568,86.53333642852033,0.7747908676947943,Sand Mining Likely,2025-04-26
23.41041666666638,87.4141284808845,0.7764262039317468,Sand Mining Likely,2025-06-07
23.656249999999716,86.87164046168954,0.7753758412802824,Sand Mining Likely,2025-06-07
23.01537806947362,87.96041666666639,0.7750030546522043,Sand Mining Likely,2025-06-07
23.62864229334013,86.90885770665925,0.7750607085298629,Sand Mining Likely,2025-06-07
22.463161452808396,87.8854166666664,0.7750480970693795,Sand Mining Likely,2025-06-07
23.71041666666639,86.24744200650133,0.7746987548513883,Sand Mining Likely,2025-04-26
22.810235212504182,87.91476478749516,0.7750187996727118,Sand Mining Likely,2025-06-07
22.448669403154444,87.88124999999957,0.7750480970699974,Sand Mining Likely,2025-06-07
23.67708333333303,86.65850788170873,0.7739946082400379,Sand Mining Likely,2025-04-26
23.59791666666638,87.07088985974953,0.7750480970693524,Sand Mining Likely,2025-06-07
22.60271012957709,87.83062320375566,0.7746174143757608,Sand Mining Likely,2025-06-07
23.02146237785351,87.96312904452012,0.7750480970693524,Sand Mining Likely,2025-06-07
22.51767787173824,87.89374999999967,0.7750480970693524,Sand Mining Likely,2025-06-07
22.556244704464255,87.84792196220187,0.774092153503919,Sand Mining Likely,2025-06-07
23.67525530906246,86.65025530906246,0.7737704847883415,Sand Mining Likely,2025-04-26
23.418749999999648,87.36532362304024,0.7779512378345621,Sand Mining Likely,2025-06-07
22.711333766093897,87.8946670994273,0.7746165694487543,Sand Mining Likely,2025-06-07
23.72708333333304,86.139020572703,0.7748196990616353,Sand Mining Likely,2025-04-26
22.482583310455546,87.8924166895439,0.7750452320826039,Sand Mining Likely,2025-06-07
23.22969699329463,87.66719699329461,0.7761611216366198,Sand Mining Likely,2025-06-07
23.446629086406638,87.33670424692599,0.7767670389607474,Sand Mining Likely,2025-06-07
23.086014932687977,87.99434826602132,0.7748110634087212,Sand Mining Likely,2025-06-07
23.714583333332996,86.35068577076986,0.7748037403376616,Sand Mining Likely,2025-04-26
22.784966887679367,87.92336644565322,0.7746702494001488,Sand Mining Likely,2025-06-07
22.98999860086737,87.95208333333295,0.7748890486291657,Sand Mining Likely,2025-06-07
23.464945820670554,87.31005417932882,0.7819032020894899,Sand Mining Likely,2025-06-07
23.689583333332905,86.71639856781972,0.7715017640547265,Sand Mining Likely,2025-04-26
23.614583333333087,87.0387892765249,0.7750480970694553,Sand Mining Likely,2025-06-07
23.361793574243954,87.47708333333298,0.7803858433775795,Sand Mining Likely,2025-06-07
22.91651277417174,87.92067944083824,0.7747388022034467,Sand Mining Likely,2025-06-07
23.67923858390936,86.67923858390934,0.7747896435628862,Sand Mining Likely,2025-04-26
23.322916666666288,87.53457779632475,0.7798964565973684,Sand Mining Likely,2025-06-07
23.681249999999636,86.78878094125218,0.7750480970693524,Sand Mining Likely,2025-06-07
23.683538711344784,86.83312795532109,0.7750480970693524,Sand Mining Likely,2025-06-07
22.537185492726323,87.86281450727303,0.7741899178801628,Sand Mining Likely,2025-06-07
22.93307702575374,87.93724369242035,0.7748748279431639,Sand Mining Likely,2025-06-07
23.422925297064346,87.35624136960168,0.7779254843695618,Sand Mining Likely,2025-06-07
23.654149095524915,86.58331576219145,0.7737570246544035,Sand Mining Likely,2025-04-26
23.67708333333303,86.75626972374762,0.774827394006952,Sand Mining Likely,2025-04-26
22.68813612552703,87.89374999999967,0.7747328485343878,Sand Mining Likely,2025-06-07
23.63319925998238,86.5251340733503,0.7748465765681165,Sand Mining Likely,2025-04-26
23.631108486362578,87.00610848636269,0.7763349919074211,Sand Mining Likely,2025-06-07
23.618569404024857,87.03143059597444,0.7750480970693733,Sand Mining Likely,2025-06-07
23.66567369372546,86.85932630627364,0.7750480970693524,Sand Mining Likely,2025-06-07
23.644988329271975,86.46334500406064,0.7747259359412982,Sand Mining Likely,2025-04-26
23.714583333332996,86.36149748887966,0.7748039053765686,Sand Mining Likely,2025-04-26
23.689583333332905,86.72721028592953,0.7737916859934527,Sand Mining Likely,2025-04-26
23.62581651135886,87.02001682197373,0.7766451981576032,Sand Mining Likely,2025-06-07
23.71041666666639,86.27266934875753,0.774684366740904,Sand Mining Likely,2025-04-26
22.8319356142991,87.90624999999972,0.7748863297809158,Sand Mining Likely,2025-06-07
23.614268574945818,87.04406475838692,0.7750480970693864,Sand Mining Likely,2025-06-07
23.622587205830033,86.99342053916335,0.7762037891731193,Sand Mining Likely,2025-06-07
22.636977896530038,87.80885543680269,0.7746676860399465,Sand Mining Likely,2025-06-07
23.634473433180997,86.52385990015168,0.7748595607401185,Sand Mining Likely,2025-04-26
23.414583333333155,87.38341921639842,0.7785031571293929,Sand Mining Likely,2025-06-07
22.664924174784897,87.78924249188101,0.7745330012285264,Sand Mining Likely,2025-06-07
23.71041666666639,86.22041271122683,0.7747769383308392,Sand Mining Likely,2025-04-26
23.71874999999966,86.2890390522724,0.7746408325605875,Sand Mining Likely,2025-04-26
23.66874999999959,86.59889130575476,0.7749214852126581,Sand Mining Likely,2025-04-26
23.67921980107657,86.74994686558937,0.7751337649671205,Sand Mining Likely,2025-04-26
23.239442197522465,87.63555780247667,0.7790083104650884,Sand Mining Likely,2025-06-07
23.58124999999967,87.11444098488903,0.7750480970693524,Sand Mining Likely,2025-06-07
23.210416666666276,87.8478899663113,0.7750480970693524,Sand Mining Likely,2025-06-07
23.26946146738518,87.589583333333,0.7792766928928341,Sand Mining Likely,2025-06-07
22.76468768607524,87.93531231392396,0.7746730520218627,Sand Mining Likely,2025-06-07
23.673485274211398,86.85208333333304,0.7750480970693524,Sand Mining Likely,2025-06-07
23.317138971580288,87.5411943617524,0.7786657907182286,Sand Mining Likely,2025-06-07
22.77233272526696,87.92766727473223,0.7746547923436707,Sand Mining Likely,2025-06-07
22.662373624641766,87.79179304202418,0.7745599732058887,Sand Mining Likely,2025-06-07
23.125245377910836,87.99607871124404,0.7754098765279781,Sand Mining Likely,2025-06-07
23.641384025326353,86.89611597467308,0.7755028098574095,Sand Mining Likely,2025-06-07
22.62805097102895,87.81778236230363,0.7750480970693524,Sand Mining Likely,2025-06-07
22.47592761261929,87.89374999999967,0.7754290338278435,Sand Mining Likely,2025-06-07
23.23950435362993,87.78966231303598,0.7750480971165513,Sand Mining Likely,2025-06-07
23.64682161056533,86.55932161056535,0.7748154789604693,Sand Mining Likely,2025-04-26
23.367199433298854,87.47708333333298,0.7804639349365924,Sand Mining Likely,2025-06-07
23.42964998651047,87.34791666666632,0.7769615825068978,Sand Mining Likely,2025-06-07
23.209957237185176,87.85670942948079,0.7750480970693524,Sand Mining Likely,2025-06-07
23.681249999999636,86.8411897051331,0.7750480970693524,Sand Mining Likely,2025-06-07
23.640109852127743,86.8973901478717,0.7754131898083568,Sand Mining Likely,2025-06-07
23.438735814777086,87.34374999999966,0.7777918808512201,Sand Mining Likely,2025-06-07
23.498154701460244,87.26434529853923,0.7748582660803427,Sand Mining Likely,2025-06-07
23.71041666666639,86.23122442933663,0.7747212956779195,Sand Mining Likely,2025-04-26
